date,gsp_id,generation_mw,capacity_mwp,installedcapacity_mwp,site_count,gsp_lat,gsp_lon,region_name,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,T2M_MIN,T2M_MAX,T2MDEW,WS2M,PRECTOTCORR
2022-06-14,30,29.411477437291666,109.33199979166666,115.45843,628352.0,51.60402,-0.04604,Tottenham,41.52,29.77,16.28,9.76,22.01,9.81,1.96,0.0
2022-06-15,30,27.531253987708336,109.36181979166666,115.49075,643512.0,51.60402,-0.04604,Tottenham,41.54,27.83,17.89,9.28,23.97,11.39,1.01,0.03
2022-06-16,30,26.42239597354167,109.40483958333333,115.53629,687412.0,51.60402,-0.04604,Tottenham,41.57,26.66,19.55,12.52,25.6,12.3,1.32,0.0
2022-06-17,30,26.67287587075,109.44086979166667,115.57486,688843.0,51.60402,-0.04604,Tottenham,41.59,27.91,21.28,13.69,28.14,14.56,3.08,0.0
2022-06-18,30,13.9285625663875,109.45783979166667,115.59436,497587.0,51.60402,-0.04604,Tottenham,41.6,10.64,17.41,11.17,21.61,14.19,3.49,2.42
2022-06-19,30,14.886415928729166,109.45530958333332,115.59436,681643.0,51.60402,-0.04604,Tottenham,41.61,17.46,14.41,10.13,19.47,9.23,3.7,2.96
2022-06-20,30,30.037459911770835,109.47836979166665,115.61996,678912.0,51.60402,-0.04604,Tottenham,41.61,30.41,15.18,9.49,20.77,9.78,3.08,0.02
2022-06-21,30,23.96273033024923,109.55659958333332,115.70072,679025.0,51.60402,-0.04604,Tottenham,41.6,27.96,15.78,8.54,21.86,10.2,1.56,0.01
2022-06-22,30,28.9999071820625,109.58272979166667,115.72938,677213.0,51.60402,-0.04604,Tottenham,41.59,29.37,17.47,9.86,24.2,10.47,2.19,0.01
2022-06-23,30,17.111998936152084,109.66168958333333,115.81088,572219.0,51.60402,-0.04604,Tottenham,41.58,14.01,18.26,10.04,24.72,14.1,2.18,0.75
2022-06-24,30,16.176133688910415,109.68840979166667,115.84014,677402.0,51.60402,-0.04604,Tottenham,41.56,14.03,17.62,13.43,22.12,13.16,4.2,0.58
2022-06-25,30,20.234798528375,109.68593958333334,115.8402,708116.0,51.60402,-0.04604,Tottenham,41.53,21.68,15.75,11.79,19.49,10.56,4.19,0.84
2022-06-26,30,27.0160967394375,109.68338979166667,115.8402,528719.0,51.60402,-0.04604,Tottenham,41.5,25.39,15.65,10.43,20.35,9.48,4.0,0.05
2022-06-27,30,23.078926144002082,109.72879958333334,115.88813,550895.0,51.60402,-0.04604,Tottenham,41.46,17.43,15.31,10.3,19.74,9.73,3.25,1.64
2022-06-28,30,24.941398729187497,109.76406979166667,115.92595,737270.0,51.60402,-0.04604,Tottenham,41.42,21.07,15.7,8.98,20.59,9.83,3.38,0.26
2022-06-29,30,16.738451551460418,109.82657979166667,115.991,602394.0,51.60402,-0.04604,Tottenham,41.37,19.09,16.4,12.34,21.58,11.92,3.33,1.66
2022-06-30,30,19.03852968482625,109.84082958333333,116.00777999999998,600464.0,51.60402,-0.04604,Tottenham,41.32,17.71,14.73,11.17,18.55,10.71,2.21,1.1
2022-07-01,30,25.662764575562502,109.93312979166667,116.10263000000002,597864.0,51.60402,-0.04604,Tottenham,41.27,18.96,15.74,9.7,21.14,10.01,3.4,0.4
2022-07-02,30,26.9397407705125,109.93057958333334,116.10262,706963.0,51.60402,-0.04604,Tottenham,41.21,15.53,16.29,10.56,20.96,11.23,3.95,0.35
2022-07-03,30,20.743293961982083,109.92799958333332,116.10258,540547.0,51.60402,-0.04604,Tottenham,41.14,20.16,16.29,10.02,22.29,10.65,2.03,0.09
2022-07-04,30,25.64160485922292,110.02155979166666,116.19869999999999,540020.0,51.60402,-0.04604,Tottenham,41.06,20.79,16.8,9.64,23.31,10.25,2.34,0.0
2022-07-05,30,18.8394454826125,110.06812979166666,116.24782,40228.0,51.60402,-0.04604,Tottenham,40.99,19.51,16.65,9.18,22.7,10.19,2.47,0.0
2022-07-06,30,16.86405932043146,110.20976979166666,116.39200999999998,39871.0,51.60402,-0.04604,Tottenham,40.91,16.65,18.32,10.4,24.38,12.65,2.86,0.04
2022-07-07,30,13.66854105625,110.24941979166665,116.43419999999999,39558.0,51.60402,-0.04604,Tottenham,40.82,19.92,18.83,14.37,23.48,12.48,3.05,0.03
2022-07-08,30,27.2458312371913,110.26502979166666,116.45236,378020.0,51.60402,-0.04604,Tottenham,40.73,28.67,20.25,12.15,27.05,13.46,2.23,0.01
2022-07-09,30,22.384686572916667,110.26628979166667,116.45617,380144.0,51.60402,-0.04604,Tottenham,40.62,25.18,19.3,13.06,25.12,12.35,2.86,0.0
2022-07-10,30,26.165118918415626,110.26372958333333,116.45616,379317.0,51.60402,-0.04604,Tottenham,40.51,28.08,20.72,13.05,27.81,13.07,0.92,0.02
2022-07-11,30,26.50855949482246,110.37058958333334,116.56557,379970.0,51.60402,-0.04604,Tottenham,40.41,27.09,21.86,14.92,28.98,12.42,1.49,0.0
2022-07-12,30,18.969410898958333,110.41323979166667,116.61078000000002,378888.0,51.60402,-0.04604,Tottenham,40.29,16.13,22.84,16.29,29.83,15.15,2.29,0.08
2022-07-13,30,19.31593577,110.52759979166667,116.72769999999998,389441.0,51.60402,-0.04604,Tottenham,40.18,22.22,22.01,16.89,27.52,14.23,2.09,0.01
2022-07-14,30,26.935253588958332,110.54772979166667,116.75037000000002,390759.0,51.60402,-0.04604,Tottenham,40.06,26.14,19.17,14.04,24.63,11.27,2.62,0.0
2022-07-15,30,26.390181920666667,110.61130979166667,116.8165,390623.0,51.60402,-0.04604,Tottenham,39.93,24.14,18.87,11.62,25.6,10.38,2.17,0.0
2022-07-16,30,25.873427262604167,110.62183958333334,116.82958,394130.0,51.60402,-0.04604,Tottenham,39.8,27.28,19.38,12.13,26.26,11.78,2.38,0.01
2022-07-17,30,24.68602500791667,110.62236979166666,116.83267,385369.0,51.60402,-0.04604,Tottenham,39.67,24.22,20.83,13.53,27.42,11.31,2.32,0.0
2022-07-18,30,23.459385566458334,110.67138979166667,116.88426,382081.0,51.60402,-0.04604,Tottenham,39.52,25.2,24.38,16.77,33.85,13.97,2.13,0.04
2022-07-19,30,23.490597840666666,110.71169958333333,116.92712,378419.0,51.60402,-0.04604,Tottenham,39.38,24.14,25.94,17.88,34.53,15.28,3.83,0.05
2022-07-20,30,22.9341438125,110.73875958333333,116.95674000000001,380953.0,51.60402,-0.04604,Tottenham,39.23,12.9,21.84,17.12,27.25,15.01,3.5,0.41
2022-07-21,30,16.296239108671198,110.77466979166667,116.99521,380202.0,51.60402,-0.04604,Tottenham,39.07,13.63,19.65,15.12,24.54,14.37,2.55,0.85
2022-07-22,30,9.769312451625,110.79370979166667,117.01682,380012.0,51.60402,-0.04604,Tottenham,38.91,13.35,17.56,14.44,20.58,12.82,2.86,0.53
2022-07-23,30,26.008446572916668,110.79533979166666,117.02101,385953.0,51.60402,-0.04604,Tottenham,38.75,19.16,20.13,13.23,26.64,12.96,2.98,0.03
2022-07-24,30,25.07198685570833,110.79278958333333,117.02101999999998,387059.0,51.60402,-0.04604,Tottenham,38.58,24.09,21.15,16.08,26.1,13.82,5.07,0.29
2022-07-25,30,12.473305980610418,110.81064979166666,117.04145,384605.0,51.60402,-0.04604,Tottenham,38.41,13.75,20.2,14.59,25.23,13.18,4.54,0.35
2022-07-26,30,12.432742266666667,110.84659979166666,117.07995999999999,381690.0,51.60402,-0.04604,Tottenham,38.23,14.15,17.27,13.26,21.16,11.87,1.91,0.62
2022-07-27,30,16.302026393289584,110.87639958333334,117.11232,356827.0,51.60402,-0.04604,Tottenham,38.05,13.28,17.32,13.08,21.28,11.26,2.27,0.22
2022-07-28,30,20.666761260119166,110.90045958333333,117.13894,384880.0,51.60402,-0.04604,Tottenham,37.87,14.5,17.5,13.37,21.58,10.81,2.69,0.0
2022-07-29,30,23.17177925223125,110.97233958333334,117.21339,389784.0,51.60402,-0.04604,Tottenham,37.68,21.51,19.82,12.27,26.67,11.47,1.8,0.0
2022-07-30,30,18.22622720076752,110.97162979166667,117.21524,470876.0,51.60402,-0.04604,Tottenham,37.48,14.11,20.88,14.4,27.12,14.12,2.82,0.06
2022-07-31,30,12.719776823125,110.97108958333332,117.21727,497279.0,51.60402,-0.04604,Tottenham,37.29,12.89,22.13,17.42,27.08,16.33,3.67,1.11
2022-08-01,30,14.359966466875001,111.10486979166667,117.35363,458051.0,51.60402,-0.04604,Tottenham,37.09,19.74,21.12,15.99,26.83,14.56,1.74,0.36
2022-08-02,30,10.402229072257693,111.10770979166666,117.35903,657527.0,51.60402,-0.04604,Tottenham,36.89,13.54,22.43,17.37,28.19,16.36,4.41,0.02
2022-08-03,30,16.493311025,111.12853979166665,117.38243,667390.0,51.60402,-0.04604,Tottenham,36.69,13.94,22.56,16.35,28.84,16.25,3.85,0.09
2022-08-04,30,22.30094065833333,111.18110979166666,117.43757999999998,700283.0,51.60402,-0.04604,Tottenham,36.48,19.43,19.71,14.5,25.17,10.95,3.05,0.0
2022-08-05,30,24.05411120291667,111.19318979166667,117.45223,729668.0,51.60402,-0.04604,Tottenham,36.27,23.25,17.32,11.77,23.2,7.04,3.73,0.01
2022-08-06,30,25.2036528,111.19381958333334,117.45542,736297.0,51.60402,-0.04604,Tottenham,36.06,25.19,17.33,9.52,24.37,7.17,2.16,0.0
2022-08-07,30,24.920526191458332,111.19612958333333,117.46031,735671.0,51.60402,-0.04604,Tottenham,35.84,25.76,19.98,12.24,27.18,9.7,1.36,0.0
2022-08-08,30,23.284687580235417,111.22751979166667,117.49428,729817.0,51.60402,-0.04604,Tottenham,35.62,24.89,21.13,13.9,28.2,12.65,2.05,0.01
2022-08-09,30,25.379842025605836,111.32409979166665,117.59343,708689.0,51.60402,-0.04604,Tottenham,35.39,23.82,20.65,13.51,27.83,12.94,2.63,0.02
2022-08-10,30,24.217461100361664,111.34919958333332,117.6211,707959.0,51.60402,-0.04604,Tottenham,35.16,24.96,21.82,14.15,29.41,13.6,2.76,0.02
2022-08-11,30,24.245197451053752,111.37762958333333,117.65211,716270.0,51.60402,-0.04604,Tottenham,34.92,24.61,23.08,15.3,31.51,13.86,2.81,0.08
2022-08-12,30,23.2805284312175,111.40669979166667,117.68376,733074.0,51.60402,-0.04604,Tottenham,34.69,24.39,23.67,15.93,32.03,14.0,3.05,0.05
2022-08-13,30,23.753915014166665,111.40410979166667,117.68374999999999,736293.0,51.60402,-0.04604,Tottenham,34.45,23.33,24.15,16.68,32.53,13.79,2.91,0.06
2022-08-14,30,17.700279453162498,111.40153958333333,117.68374999999999,708773.0,51.60402,-0.04604,Tottenham,34.2,19.92,24.15,16.62,32.4,12.48,2.17,0.0
2022-08-15,30,18.366797195032834,111.43866979166667,117.72345,716483.0,51.60402,-0.04604,Tottenham,33.96,14.51,23.12,16.98,30.09,13.65,2.19,0.36
2022-08-16,30,8.07911361301875,111.51779958333333,117.80514999999998,718829.0,51.60402,-0.04604,Tottenham,33.71,9.27,19.77,17.58,22.16,16.07,1.35,5.14
2022-08-17,30,5.2688224272912505,111.53518979166667,117.82513,712098.0,51.60402,-0.04604,Tottenham,33.46,9.03,18.75,15.06,21.64,16.4,2.86,6.72
2022-08-18,30,18.724953030751458,111.57349979166666,117.86602,720547.0,51.60402,-0.04604,Tottenham,33.21,14.22,20.75,15.47,26.71,15.07,2.38,2.46
2022-08-19,30,14.529960301826312,111.67157979166667,117.96669000000001,716772.0,51.60402,-0.04604,Tottenham,32.95,21.01,20.01,14.41,25.59,12.08,3.28,0.21
2022-08-20,30,20.154645380535104,111.67382979166666,117.97152,720335.0,51.60402,-0.04604,Tottenham,32.7,18.01,18.66,11.83,25.0,11.83,3.19,0.03
2022-08-21,30,12.921306314169074,111.68772958333334,117.988,716939.0,51.60402,-0.04604,Tottenham,32.44,14.69,18.72,13.33,24.81,11.91,2.07,0.01
2022-08-22,30,12.582409692916668,111.73815958333331,118.04100999999999,718627.0,51.60402,-0.04604,Tottenham,32.17,11.26,19.17,12.5,25.19,13.78,2.51,0.24
2022-08-23,30,10.817501892958333,111.76480979166666,118.07025,720450.0,51.60402,-0.04604,Tottenham,31.9,14.54,21.43,16.68,26.99,16.89,2.99,0.54
2022-08-24,30,18.747436794220835,111.77755958333331,118.08558,719499.0,51.60402,-0.04604,Tottenham,31.63,14.88,22.26,16.85,28.65,16.8,2.52,0.41
2022-08-25,30,10.492038743575,111.87039979166667,118.18102,322043.0,51.60402,-0.04604,Tottenham,31.36,7.55,18.12,13.31,21.44,15.73,1.8,13.79
2022-08-26,30,22.456203404972708,111.90639979166667,118.2196,513938.0,51.60402,-0.04604,Tottenham,31.09,17.42,18.32,11.08,24.73,12.33,0.76,1.65
2022-08-27,30,17.003421077083335,111.90379958333334,118.21959,717135.0,51.60402,-0.04604,Tottenham,30.82,17.36,18.9,14.23,24.33,12.54,2.21,0.03
2022-08-28,30,17.818228541428876,111.91264958333333,118.23102999999999,705061.0,51.60402,-0.04604,Tottenham,30.55,16.71,17.87,12.92,22.81,12.55,2.84,0.01
2022-08-29,30,18.40307344375,111.91520979166667,118.23618,692345.0,51.60402,-0.04604,Tottenham,30.27,15.14,17.59,13.08,22.74,11.65,3.62,0.02
2022-08-30,30,15.9567547,111.93466979166665,118.25822,663471.0,51.60402,-0.04604,Tottenham,29.99,14.39,17.65,13.6,22.44,12.9,4.12,0.16
2022-08-31,30,19.075789054166666,111.94694958333334,118.27308,681786.0,51.60402,-0.04604,Tottenham,29.72,13.94,17.8,13.08,23.55,11.71,4.63,0.03
2022-09-01,30,14.8973583095375,111.98466958333331,118.31338999999998,689793.0,51.60402,-0.04604,Tottenham,29.44,11.26,19.0,14.58,24.68,13.48,4.37,0.91
2022-09-02,30,9.066831924756249,112.02127979166666,118.3526,700621.0,51.60402,-0.04604,Tottenham,29.16,9.1,19.18,15.24,23.79,14.61,2.17,1.26
2022-09-03,30,15.737495916320833,112.03304958333332,118.36696,703511.0,51.60402,-0.04604,Tottenham,28.88,11.82,19.03,14.22,24.87,14.58,2.21,0.26
2022-09-04,30,14.467852585993748,112.03413979166665,118.37065,701407.0,51.60402,-0.04604,Tottenham,28.6,10.14,19.63,15.4,24.57,15.05,3.34,0.24
2022-09-05,30,10.324119909508333,112.07063979166666,118.40974,692162.0,51.60402,-0.04604,Tottenham,28.31,10.88,19.31,16.36,22.28,16.3,2.91,2.94
2022-09-06,30,12.456348520621646,112.20546979166666,118.54717,692943.0,51.60402,-0.04604,Tottenham,28.02,11.64,17.75,15.12,21.68,15.46,3.52,4.01
2022-09-07,30,16.10134979908354,112.29812979166667,118.64243,694227.0,51.60402,-0.04604,Tottenham,27.73,13.78,18.15,15.05,22.76,14.02,3.53,4.04
2022-09-08,30,10.775231361705833,112.33719979166666,118.68409000000001,528486.0,51.60402,-0.04604,Tottenham,27.44,9.24,16.8,14.15,20.12,13.98,3.41,9.26
2022-09-09,30,10.029775222817916,112.35210979166665,118.7016,530227.0,51.60402,-0.04604,Tottenham,27.15,10.65,16.57,13.32,20.74,13.25,2.96,4.53
2022-09-10,30,14.249881604623022,112.35449958333334,118.70659,516284.0,51.60402,-0.04604,Tottenham,26.86,10.71,16.7,11.63,22.04,13.34,2.2,1.11
2022-09-11,30,18.043910354166666,112.35188979166666,118.70657999999999,524683.0,51.60402,-0.04604,Tottenham,26.57,11.83,17.58,11.79,23.94,13.63,2.11,0.16
2022-09-12,30,17.993623768750002,112.40261979166667,118.75992000000001,522306.0,51.60402,-0.04604,Tottenham,26.27,12.44,20.1,15.05,25.18,15.37,2.08,0.28
2022-09-13,30,3.3144028856250003,112.41398979166667,118.77388,520109.0,51.60402,-0.04604,Tottenham,25.97,7.16,16.95,14.4,20.96,13.44,2.7,1.94
2022-09-14,30,8.864073102916667,112.54178958333334,118.90428000000001,528525.0,51.60402,-0.04604,Tottenham,25.68,14.55,16.46,12.44,22.49,12.16,2.73,5.76
2022-09-15,30,12.195213079375,112.59832958333334,118.96342,523136.0,51.60402,-0.04604,Tottenham,25.38,10.2,14.31,9.48,19.71,9.51,2.1,0.18
2022-09-16,30,17.423018922916665,112.67581979166665,119.04352,503725.0,51.60402,-0.04604,Tottenham,25.08,13.64,11.64,7.43,16.93,6.05,3.4,0.18
2022-09-17,30,22.385594389583332,112.67323979166667,119.04355,450030.0,51.60402,-0.04604,Tottenham,24.78,16.94,10.86,5.09,17.51,3.19,3.3,0.0
2022-09-18,30,18.023323735208333,112.67061958333333,119.04352999999999,485760.0,51.60402,-0.04604,Tottenham,24.49,12.66,11.97,6.41,18.15,7.26,3.35,0.02
2022-09-19,30,13.26157804405625,112.69378958333334,119.06931000000002,485219.0,51.60402,-0.04604,Tottenham,24.19,9.44,12.86,6.9,18.57,8.44,1.32,0.06
2022-09-20,30,16.38482329745625,112.76265958333333,119.14079,474374.0,51.60402,-0.04604,Tottenham,23.89,11.2,13.8,7.33,19.39,8.76,1.36,0.01
2022-09-21,30,14.858262045055417,112.78501979166667,119.16576000000002,476577.0,51.60402,-0.04604,Tottenham,23.59,9.87,15.03,10.94,20.81,9.85,1.12,0.0
2022-09-22,30,13.122728125152166,112.92360958333332,119.30696,478260.0,51.60402,-0.04604,Tottenham,23.29,11.7,14.96,8.91,20.73,10.26,2.37,0.1
2022-09-23,30,3.98389421566875,113.01723979166667,119.40321,466619.0,51.60402,-0.04604,Tottenham,23.0,9.15,14.22,11.08,18.67,12.15,1.89,4.28
2022-09-24,30,16.182599061885416,113.03780979166665,119.4264,506504.0,51.60402,-0.04604,Tottenham,22.7,12.05,12.79,9.23,18.29,8.95,3.88,0.48
2022-09-25,30,17.148165527847084,113.03878958333333,119.42999000000002,513182.0,51.60402,-0.04604,Tottenham,22.4,11.2,11.85,7.61,16.56,6.52,3.03,0.16
2022-09-26,30,11.311296956249999,113.09684979166667,119.49066999999998,507397.0,51.60402,-0.04604,Tottenham,22.11,9.13,12.39,8.83,16.15,7.69,4.82,2.65
2022-09-27,30,10.292168596666667,113.11263958333332,119.50907,511777.0,51.60402,-0.04604,Tottenham,21.81,8.51,10.19,6.69,14.48,6.55,4.16,0.99
2022-09-28,30,15.865274827083333,113.22169979166667,119.62076,341793.0,51.60402,-0.04604,Tottenham,21.52,11.2,9.83,6.49,15.51,5.69,2.72,0.51
2022-09-29,30,14.2218161,113.28167979166666,119.68336,499134.0,51.60402,-0.04604,Tottenham,21.23,8.74,9.98,5.32,15.35,7.04,1.13,0.61
2022-09-30,30,7.9274923893125,113.35418979166667,119.75849,495160.0,51.60402,-0.04604,Tottenham,20.93,4.7,11.92,6.37,16.45,10.1,4.57,10.52
2022-10-01,30,14.822349840208332,113.36309979166667,119.77002,468375.0,51.60402,-0.04604,Tottenham,20.64,11.93,14.53,11.07,19.51,10.16,4.36,0.17
2022-10-02,30,10.674231452833332,113.36646958333334,119.77601,472658.0,51.60402,-0.04604,Tottenham,20.35,11.64,13.3,9.01,18.83,9.46,2.18,1.1
2022-10-03,30,13.473622192339583,113.40692958333334,119.81909,474137.0,51.60402,-0.04604,Tottenham,20.05,9.7,13.02,7.55,19.1,9.62,1.97,0.18
2022-10-04,30,6.034446470833333,113.47390958333334,119.88870000000001,486632.0,51.60402,-0.04604,Tottenham,19.76,6.61,16.09,13.71,20.33,12.99,4.46,0.24
2022-10-05,30,4.799135847933125,113.53941958333333,119.95684,460150.0,51.60402,-0.04604,Tottenham,19.47,5.32,15.47,9.99,19.56,11.8,6.51,1.18
2022-10-06,30,17.400870593050257,113.56327979166667,119.98332999999998,483568.0,51.60402,-0.04604,Tottenham,19.18,11.38,12.51,6.76,18.93,8.69,3.88,0.59
2022-10-07,30,11.23170598125,113.61586958333334,120.03854,483500.0,51.60402,-0.04604,Tottenham,18.9,9.28,13.94,9.63,18.83,10.73,4.41,1.24
2022-10-08,30,18.97663882125,113.61321979166667,120.03852,479070.0,51.60402,-0.04604,Tottenham,18.62,13.25,11.13,6.99,17.22,6.36,2.39,0.12
2022-10-09,30,17.53222424989792,113.61460979166667,120.04255,488967.0,51.60402,-0.04604,Tottenham,18.33,11.08,11.48,6.51,17.88,7.15,2.94,0.0
2022-10-10,30,14.633957745017083,113.63304979166666,120.06361,623134.0,51.60402,-0.04604,Tottenham,18.05,12.68,11.36,6.05,16.66,7.21,2.66,1.96
2022-10-11,30,18.310125213022918,113.65018958333333,120.08337,637387.0,51.60402,-0.04604,Tottenham,17.77,11.79,9.69,3.53,16.25,4.78,0.98,0.01
2022-10-12,30,10.343929681881875,113.66280979166665,120.09863,650247.0,51.60402,-0.04604,Tottenham,17.5,8.03,12.5,7.27,18.21,8.56,2.64,0.32
2022-10-13,30,6.7987117277083335,113.68321979166667,120.12167,628389.0,51.60402,-0.04604,Tottenham,17.22,8.58,13.06,10.58,17.82,10.58,1.28,4.74
2022-10-14,30,4.291419479166667,113.74056979166666,120.18165,650981.0,51.60402,-0.04604,Tottenham,16.94,5.37,11.29,7.49,15.25,10.58,1.55,0.64
2022-10-15,30,11.085135687458333,113.76141979166665,120.20513,628334.0,51.60402,-0.04604,Tottenham,16.67,8.64,12.48,7.28,16.9,9.73,4.23,1.34
2022-10-16,30,7.5350070978681245,113.75879979166666,120.20515,617543.0,51.60402,-0.04604,Tottenham,16.4,9.82,13.39,8.9,17.2,10.49,3.77,6.88
2022-10-17,30,10.588843636791667,113.84805958333334,120.29703,593262.0,51.60402,-0.04604,Tottenham,16.13,10.12,14.31,8.98,17.59,12.39,3.05,0.88
2022-10-18,30,15.61930864624346,113.92040958333332,120.37202,646087.0,51.60402,-0.04604,Tottenham,15.86,10.55,11.66,5.67,18.42,8.55,2.2,0.04
2022-10-19,30,12.040932041666666,113.99174958333333,120.44599999999998,656223.0,51.60402,-0.04604,Tottenham,15.6,8.08,13.44,10.88,15.98,11.39,5.22,3.48
2022-10-20,30,8.248385794604584,114.05323979166667,120.51013,621875.0,51.60402,-0.04604,Tottenham,15.34,4.62,13.78,9.67,18.13,12.94,2.05,4.53
2022-10-21,30,7.0407168958333335,114.11144958333334,120.57097,649488.0,51.60402,-0.04604,Tottenham,15.08,5.01,15.38,10.87,18.51,13.43,4.85,4.83
2022-10-22,30,9.277276747916668,114.12753958333333,120.5897,632476.0,51.60402,-0.04604,Tottenham,14.82,6.82,14.55,11.38,18.55,12.55,3.35,0.74
2022-10-23,30,7.171363941661667,114.12781979166665,120.59263,533140.0,51.60402,-0.04604,Tottenham,14.57,6.63,15.81,13.87,19.48,13.94,4.36,17.41
2022-10-24,30,11.152364032708334,114.19272958333333,120.66018000000001,475975.0,51.60402,-0.04604,Tottenham,14.32,7.47,13.9,11.26,17.54,11.81,4.68,3.56
2022-10-25,30,7.8429591511875,114.24365958333334,120.71375,628414.0,51.60402,-0.04604,Tottenham,14.07,6.51,13.43,9.74,17.51,11.83,3.25,1.05
2022-10-26,30,10.578813838958334,114.31944958333334,120.79217999999999,621143.0,51.60402,-0.04604,Tottenham,13.83,6.95,15.37,13.29,19.31,13.81,4.38,0.52
2022-10-27,30,10.836381668495001,114.35995979166667,120.83535,514996.0,51.60402,-0.04604,Tottenham,13.58,4.9,16.03,13.24,19.9,14.98,3.52,0.56
2022-10-28,30,9.210227836802083,114.41032979166665,120.88835999999999,526809.0,51.60402,-0.04604,Tottenham,13.35,6.82,14.49,9.51,18.67,12.82,3.09,0.12
2022-10-29,30,7.016838141814688,114.41212958333334,120.89280000000001,628362.0,51.60402,-0.04604,Tottenham,13.11,5.11,15.47,9.46,20.87,14.37,3.12,1.76
2022-10-30,30,3.41387537278125,114.40947999999999,120.89281,650614.0,51.60402,-0.04604,Tottenham,12.88,4.14,13.34,11.62,15.74,12.43,3.67,2.14
2022-10-31,30,8.471549891263686,114.43484,120.92081,667589.0,51.60402,-0.04604,Tottenham,12.65,5.73,13.98,11.05,17.23,12.27,3.73,4.57
2022-11-01,30,4.530372886403458,114.45828999999999,120.94691,659259.0,51.60402,-0.04604,Tottenham,12.43,5.68,12.8,9.74,15.43,10.01,7.44,5.49
2022-11-02,30,6.642164416666667,114.54602,121.03729,627812.0,51.60402,-0.04604,Tottenham,12.21,5.31,11.69,6.86,15.04,8.71,6.2,1.84
2022-11-03,30,3.059156835,114.59193,121.08585,656955.0,51.60402,-0.04604,Tottenham,11.99,3.93,10.51,6.82,13.76,9.4,2.8,24.43
2022-11-04,30,13.457153325,114.68397,121.18054,652208.0,51.60402,-0.04604,Tottenham,11.77,7.52,7.71,3.59,12.41,5.93,3.33,3.46
2022-11-05,30,1.8146763817083336,114.69311,121.19233000000001,663040.0,51.60402,-0.04604,Tottenham,11.56,2.1,9.05,2.62,12.65,8.72,3.55,4.16
2022-11-06,30,1.9736472982000002,114.69044000000001,121.19232,658919.0,51.60402,-0.04604,Tottenham,11.36,2.71,12.3,10.3,13.93,11.4,4.66,17.71
2022-11-07,30,1.8208339875000001,114.77983,121.28437000000001,668655.0,51.60402,-0.04604,Tottenham,11.15,2.13,12.81,10.56,15.15,11.49,5.62,3.3
2022-11-08,30,3.675201435416666,114.81027,121.31746,655025.0,51.60402,-0.04604,Tottenham,10.95,4.36,12.77,11.55,14.31,10.62,6.61,3.58
2022-11-09,30,11.889713439625,114.90842000000002,121.41825999999999,649511.0,51.60402,-0.04604,Tottenham,10.75,5.88,10.69,8.54,13.51,9.3,4.13,3.5
2022-11-10,30,5.128418865833333,114.94255,121.45506,654497.0,51.60402,-0.04604,Tottenham,10.56,2.38,12.28,8.86,15.45,10.52,5.14,0.1
2022-11-11,30,5.789826135081459,114.99579,121.51096,655393.0,51.60402,-0.04604,Tottenham,10.37,2.85,12.33,7.78,16.03,11.15,4.22,0.09
2022-11-12,30,10.06129163188125,115.00638,121.52421,659052.0,51.60402,-0.04604,Tottenham,10.19,4.75,10.8,7.37,16.08,10.87,2.27,0.21
2022-11-13,30,7.177122133412708,115.00378,121.52427,643525.0,51.60402,-0.04604,Tottenham,10.01,4.76,10.55,8.26,15.14,10.8,1.94,0.24
2022-11-14,30,6.146436688776229,115.04915,121.5723,640521.0,51.60402,-0.04604,Tottenham,9.84,2.92,10.58,7.35,15.68,10.48,1.73,0.52
2022-11-15,30,1.989966328111854,115.1003,121.62611,579302.0,51.60402,-0.04604,Tottenham,9.66,2.4,9.57,7.14,12.64,8.51,4.43,8.11
2022-11-16,30,2.5056292653560415,115.15258,121.68104999999998,650805.0,51.60402,-0.04604,Tottenham,9.5,4.41,9.99,8.3,12.23,8.9,3.92,19.86
2022-11-17,30,8.0876575499375,115.27776999999999,121.80891000000001,589126.0,51.60402,-0.04604,Tottenham,9.34,3.06,8.6,6.64,10.82,7.34,6.27,6.9
2022-11-18,30,9.104398683645833,115.34957000000001,121.88338,595147.0,51.60402,-0.04604,Tottenham,9.18,4.83,7.42,4.44,11.59,6.3,3.76,0.9
2022-11-19,30,5.311549244925,115.35404999999999,121.89053,632966.0,51.60402,-0.04604,Tottenham,9.02,4.16,6.19,4.28,9.33,5.61,2.11,0.78
2022-11-20,30,7.088870531737499,115.35514,121.89429,637161.0,51.60402,-0.04604,Tottenham,8.87,4.72,6.67,3.99,10.1,5.84,3.12,3.32
2022-11-21,30,0.6451820416666666,115.39321,121.93502,598769.0,51.60402,-0.04604,Tottenham,8.73,0.97,6.3,4.33,8.46,5.6,4.63,8.28
2022-11-22,30,7.298392624999999,115.4191,121.96358,618502.0,51.60402,-0.04604,Tottenham,8.59,4.22,5.29,3.57,7.72,4.99,3.2,2.47
2022-11-23,30,6.345125239583333,115.45956,122.00672000000002,607065.0,51.60402,-0.04604,Tottenham,8.45,3.59,8.25,4.36,11.31,6.9,4.7,6.61
2022-11-24,30,2.199953991666667,115.5296,122.07943,596219.0,51.60402,-0.04604,Tottenham,8.32,2.57,8.73,5.41,11.88,7.71,4.52,5.44
